_NAME_	COMMUNAL
v000499	3.2245074834
v000349	3.2267525165
v000416	3.2281438427
v000284	3.235478007
v000062	3.2362936609
v000952	3.2410354556
v000446	3.242736413
v000030	3.2481661143
v000431	3.2482356657
v000513	3.2515630119
v000534	3.2521817288
v000449	3.2528482891
v000458	3.2567236424
v000231	3.2650253449
v000530	3.2692138491
v000176	3.2708839714
v000327	3.2715638409
v000870	3.2756368138
v000238	3.2763929948
v000591	3.2792055603
v000117	3.2803903182
v000386	3.280436834
v000021	3.2826045205
v000058	3.2874674343
v000714	3.2916186398
v000447	3.2916301878
v000031	3.293636546
v000765	3.3072424429
v000527	3.3076286158
v000307	3.3087086242
v000495	3.308891339
v000266	3.3155804638
v000158	3.3177457588
v000390	3.3207815005
v000196	3.3261017644
v000670	3.3342938047
v000297	3.3368851989
v000570	3.340029533
v000425	3.3408559042
v000350	3.3453296068
v000309	3.3484770911
v000043	3.3590352759
v000145	3.3626684622
v000576	3.3644081435
v000210	3.3656436982
v000254	3.3696797921
v000250	3.3736927052
v000504	3.3784746061
v000144	3.3825964728
v000333	3.387004433
v000160	3.3949609977
v000361	3.3962237422
v000403	3.3965714095
v000319	3.3971795744
v000214	3.4020380773
v000408	3.4065314474
v000034	3.4119833894
v000279	3.4150237596
v000240	3.4158576393
v000033	3.4165494279
v000055	3.4170888011
v000323	3.4196269727
v000374	3.4240460755
v000060	3.425065572
v000230	3.4269361859
v000197	3.4305496768
v000050	3.4328102257
v000164	3.4355049729
v000066	3.4355342007
v000222	3.4383384965
v000469	3.4407052429
v000282	3.4431038782
v000489	3.4472503912
v000120	3.4481000101
v000054	3.4520191636
v000141	3.4522244146
v000346	3.4545699172
v000355	3.4603911505
v000102	3.4628867962
v000356	3.4661198247
v000131	3.4712256126
v000087	3.4725191105
v000199	3.4730086667
v000106	3.4737660752
v000272	3.478271886
v000074	3.480067011
v000061	3.4829804457
v000267	3.4912749841
v000315	3.4927548024
v000134	3.4947132679
v000088	3.4962056938
v000243	3.4997630541
v000296	3.5010081195
v000113	3.5022683412
v000173	3.5052771555
v000059	3.5113717696
v000107	3.5210815847
v000308	3.5222550361
v000193	3.5239022994
v000165	3.5271237413
v000186	3.5303966189
v000353	3.5325396602
v000270	3.5331202251
v000246	3.5345811239
v000394	3.5349880156
v000321	3.5376045777
v000048	3.5408437758
v000384	3.5434464065
v000380	3.5444678238
v000119	3.5474575702
v000100	3.5476887275
v000168	3.5483169219
v000044	3.5596539691
v000476	3.5604912278
v000140	3.5647698781
v000465	3.5652790965
v000153	3.5678672621
v000376	3.5699533673
v000051	3.5744877513
v000081	3.5761549959
v000221	3.5832479455
v000157	3.5835262357
v000174	3.5938341702
v000228	3.5943475748
v000137	3.60091203
v000285	3.6112880555
v000128	3.6170213036
v000474	3.6282352907
v000336	3.6411952799
v000076	3.6428083687
v000146	3.6436041246
v000289	3.650566101
v000263	3.6535247344
v000130	3.6578580424
v000201	3.6596838512
v000133	3.6665793342
v000342	3.6719500983
v000244	3.6784195213
v000103	3.68136957
v000248	3.6896082969
v000057	3.6984467117
v000112	3.6990525982
v000260	3.699066679
v000312	3.6998033463
v000154	3.7037428645
v000184	3.7038287071
v000142	3.7088691497
v000213	3.7093106663
v000249	3.712290966
v000373	3.7140168775
v000114	3.7165194139
v000261	3.7204707879
v000124	3.7206811279
v000032	3.726619963
v000232	3.7266199921
v000326	3.7282520534
v000340	3.734440546
v000126	3.7353587922
v000171	3.7412713615
v000077	3.743275164
v000068	3.7461574099
v000302	3.7469496311
v000129	3.7551420824
v000265	3.7577495012
v000178	3.759897549
v000276	3.7679181099
v000223	3.768611413
v000234	3.769563452
v000237	3.7728241963
v000159	3.782726544
v000067	3.7835479585
v000149	3.7897017349
v000215	3.7954119208
v000204	3.7986516909
v000203	3.8051932389
v000072	3.8344223169
v000082	3.8399065737
v000216	3.8481697746
v000085	3.8584845454
v000162	3.8619028763
v000177	3.8638021123
v000255	3.8655605594
v000429	3.8662041078
v000156	3.8692879181
v000125	3.8712775898
v000090	3.8727413869
v000207	3.8906006254
v000047	3.9146022178
v000147	3.9344819689
v000079	3.9505294486
v000099	3.9670580711
v000095	3.9944752419
v000075	4.0176884308
v000294	4.0672690957
v000217	4.0890542671
v000287	4.1072249016
